,High,Low,Open,Close,Volume,Adj Close
2021-02-18,8.600000381469727,8.109999656677246,8.260000228881836,8.430000305175781,2146317,8.430000305175781
2021-02-19,8.649999618530273,8.40999984741211,8.40999984741211,8.609999656677246,1305900,8.609999656677246
2021-02-22,9.180000305175781,8.609999656677246,8.609999656677246,8.930000305175781,2504601,8.930000305175781
2021-02-23,9.09000015258789,8.720000267028809,8.899999618530273,8.880000114440918,1619900,8.880000114440918
2021-02-24,8.949999809265137,8.65999984741211,8.859999656677246,8.710000038146973,1403400,8.710000038146973
2021-02-25,8.859999656677246,8.520000457763672,8.699999809265137,8.6899995803833,1437292,8.6899995803833
2021-02-26,8.699999809265137,8.539999961853027,8.600000381469727,8.59000015258789,704500,8.59000015258789
2021-03-01,8.930000305175781,8.649999618530273,8.649999618530273,8.920000076293945,1367895,8.920000076293945
2021-03-02,9.0,8.800000190734863,8.920000076293945,8.850000381469727,947283,8.850000381469727
2021-03-03,9.170000076293945,8.800000190734863,8.800000190734863,9.109999656677246,1969072,9.109999656677246
2021-03-04,9.430000305175781,9.010000228881836,9.100000381469727,9.380000114440918,3285283,9.380000114440918
2021-03-05,9.5600004196167,9.210000038146973,9.420000076293945,9.5600004196167,2716281,9.5600004196167
2021-03-08,9.600000381469727,9.34000015258789,9.600000381469727,9.4399995803833,3363601,9.4399995803833
2021-03-09,9.520000457763672,9.25,9.34000015258789,9.289999961853027,2327083,9.289999961853027
2021-03-10,9.449999809265137,9.210000038146973,9.289999961853027,9.260000228881836,1057100,9.260000228881836
2021-03-11,10.1899995803833,9.220000267028809,9.220000267028809,10.1899995803833,8244125,10.1899995803833
2021-03-12,10.779999732971191,10.130000114440918,10.449999809265137,10.180000305175781,9053504,10.180000305175781
2021-03-15,10.380000114440918,9.979999542236328,10.180000305175781,10.130000114440918,4120200,10.130000114440918
2021-03-16,10.779999732971191,10.079999923706055,10.130000114440918,10.619999885559082,5399088,10.619999885559082
2021-03-17,10.600000381469727,10.369999885559082,10.5600004196167,10.5,3172690,10.5
2021-03-18,10.600000381469727,10.329999923706055,10.380000114440918,10.539999961853027,2424066,10.539999961853027
2021-03-19,10.899999618530273,10.369999885559082,10.479999542236328,10.6899995803833,3706053,10.6899995803833
2021-03-22,11.760000228881836,11.449999809265137,11.449999809265137,11.760000228881836,2839501,11.760000228881836
2021-03-23,12.890000343322754,10.630000114440918,12.800000190734863,10.640000343322754,14256286,10.640000343322754
2021-03-24,11.4399995803833,10.020000457763672,10.180000305175781,11.079999923706055,9945979,11.079999923706055
2021-03-25,10.970000267028809,10.270000457763672,10.970000267028809,10.390000343322754,5329771,10.390000343322754
2021-03-26,10.430000305175781,10.149999618530273,10.15999984741211,10.260000228881836,3923101,10.260000228881836
2021-03-29,10.420000076293945,9.949999809265137,10.210000038146973,10.020000457763672,4234000,10.020000457763672
2021-03-30,9.989999771118164,9.600000381469727,9.989999771118164,9.710000038146973,3847400,9.710000038146973
2021-03-31,9.850000381469727,9.640000343322754,9.75,9.6899995803833,1829500,9.6899995803833
2021-04-01,10.34000015258789,9.75,9.880000114440918,10.119999885559082,3413200,10.119999885559082
2021-04-02,10.319999694824219,9.899999618530273,10.079999923706055,10.220000267028809,3228034,10.220000267028809
2021-04-06,10.699999809265137,10.180000305175781,10.300000190734863,10.470000267028809,4248417,10.470000267028809
2021-04-07,10.520000457763672,10.279999732971191,10.479999542236328,10.430000305175781,2382701,10.430000305175781
2021-04-08,10.989999771118164,10.220000267028809,10.4399995803833,10.8100004196167,5264470,10.8100004196167
2021-04-09,11.380000114440918,10.649999618530273,10.960000038146973,11.300000190734863,6946519,11.300000190734863
2021-04-12,11.270000457763672,10.819999694824219,11.25,10.890000343322754,4931011,10.890000343322754
2021-04-13,11.069999694824219,10.600000381469727,10.800000190734863,10.90999984741211,3437218,10.90999984741211
2021-04-14,11.319999694824219,10.630000114440918,10.84000015258789,10.9399995803833,4208659,10.9399995803833
2021-04-15,10.9399995803833,10.9399995803833,10.9399995803833,10.9399995803833,0,10.9399995803833
2021-04-16,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,1032500,9.850000381469727
2021-04-19,9.59000015258789,8.90999984741211,8.90999984741211,9.420000076293945,7231789,9.420000076293945
2021-04-20,9.850000381469727,9.270000457763672,9.279999732971191,9.5600004196167,4774890,9.5600004196167
2021-04-21,9.5600004196167,9.399999618530273,9.40999984741211,9.470000267028809,1898467,9.470000267028809
2021-04-22,10.020000457763672,9.510000228881836,9.550000190734863,9.949999809265137,4734217,9.949999809265137
2021-04-23,10.199999809265137,9.699999809265137,10.149999618530273,9.829999923706055,3264464,9.829999923706055
2021-04-26,9.960000038146973,9.5600004196167,9.899999618530273,9.59000015258789,2685120,9.59000015258789
2021-04-27,9.670000076293945,9.399999618530273,9.59000015258789,9.40999984741211,1619767,9.40999984741211
2021-04-28,9.479999542236328,9.329999923706055,9.399999618530273,9.350000381469727,1878266,9.350000381469727
2021-04-29,9.59000015258789,9.25,9.25,9.390000343322754,1921470,9.390000343322754
2021-04-30,9.399999618530273,9.109999656677246,9.390000343322754,9.140000343322754,2106800,9.140000343322754
2021-05-06,9.699999809265137,9.149999618530273,9.319999694824219,9.579999923706055,2672300,9.579999923706055
2021-05-07,9.6899995803833,9.489999771118164,9.579999923706055,9.609999656677246,2012300,9.609999656677246
2021-05-10,9.720000267028809,9.300000190734863,9.59000015258789,9.399999618530273,2577903,9.399999618530273
2021-05-11,9.520000457763672,9.300000190734863,9.40999984741211,9.460000038146973,1774907,9.460000038146973
2021-05-12,9.510000228881836,9.300000190734863,9.449999809265137,9.510000228881836,1400900,9.510000228881836
2021-05-13,9.529999732971191,9.279999732971191,9.529999732971191,9.300000190734863,1768481,9.300000190734863
2021-05-14,9.619999885559082,9.300000190734863,9.3100004196167,9.619999885559082,1898258,9.619999885559082
2021-05-17,10.130000114440918,9.510000228881836,9.8100004196167,9.550000190734863,3647793,9.550000190734863
2021-05-18,9.539999961853027,9.3100004196167,9.5,9.430000305175781,2072900,9.430000305175781
2021-05-19,9.430000305175781,9.300000190734863,9.359999656677246,9.34000015258789,1346700,9.34000015258789
2021-05-20,9.390000343322754,9.079999923706055,9.300000190734863,9.170000076293945,1598800,9.170000076293945
2021-05-21,9.239999771118164,9.100000381469727,9.170000076293945,9.180000305175781,955700,9.180000305175781
2021-05-24,9.289999961853027,9.149999618530273,9.149999618530273,9.239999771118164,982000,9.239999771118164
2021-05-25,9.270000457763672,9.119999885559082,9.25,9.170000076293945,1424700,9.170000076293945
2021-05-26,9.300000190734863,8.550000190734863,9.109999656677246,9.300000190734863,5436810,9.300000190734863
2021-05-27,9.529999732971191,9.0600004196167,9.199999809265137,9.40999984741211,4187310,9.40999984741211
2021-05-28,9.520000457763672,9.180000305175781,9.399999618530273,9.289999961853027,2525800,9.289999961853027
2021-05-31,9.619999885559082,9.210000038146973,9.289999961853027,9.550000190734863,3201402,9.550000190734863
2021-06-01,9.609999656677246,9.359999656677246,9.609999656677246,9.489999771118164,2246202,9.489999771118164
2021-06-02,9.510000228881836,9.3100004196167,9.489999771118164,9.369999885559082,1905102,9.369999885559082
2021-06-03,9.4399995803833,9.1899995803833,9.359999656677246,9.1899995803833,2240000,9.1899995803833
2021-06-04,9.270000457763672,9.079999923706055,9.1899995803833,9.09000015258789,1588106,9.09000015258789
