,High,Low,Open,Close,Volume,Adj Close
2021-02-18,15.59000015258789,14.210000038146973,15.5,14.300000190734863,240148019,14.300000190734863
2021-02-19,14.84000015258789,13.949999809265137,14.350000381469727,14.59000015258789,215636431,14.59000015258789
2021-02-22,14.380000114440918,13.890000343322754,14.359999656677246,13.90999984741211,195159643,13.90999984741211
2021-02-23,14.3100004196167,13.529999732971191,13.600000381469727,13.970000267028809,138269831,13.970000267028809
2021-02-24,14.199999809265137,13.680000305175781,14.069999694824219,13.720000267028809,140667870,13.720000267028809
2021-02-25,14.449999809265137,13.40999984741211,13.9399995803833,14.399999618530273,181558117,14.399999618530273
2021-02-26,14.399999618530273,13.729999542236328,13.979999542236328,14.380000114440918,149599537,14.380000114440918
2021-03-01,15.699999809265137,14.180000305175781,14.510000228881836,15.699999809265137,215844803,15.699999809265137
2021-03-02,15.850000381469727,15.210000038146973,15.600000381469727,15.399999618530273,169457244,15.399999618530273
2021-03-03,15.649999618530273,15.029999732971191,15.199999809265137,15.550000190734863,123316537,15.550000190734863
2021-03-04,15.300000190734863,14.0,15.300000190734863,14.180000305175781,252293687,14.180000305175781
2021-03-05,13.829999923706055,13.029999732971191,13.5,13.520000457763672,183953176,13.520000457763672
2021-03-08,13.920000076293945,12.359999656677246,13.539999961853027,12.430000305175781,217547495,12.430000305175781
2021-03-09,12.65999984741211,11.529999732971191,12.239999771118164,12.420000076293945,176953671,12.420000076293945
2021-03-10,12.710000038146973,12.149999618530273,12.579999923706055,12.369999885559082,104663479,12.369999885559082
2021-03-11,13.229999542236328,12.489999771118164,12.510000228881836,13.029999732971191,137068649,13.029999732971191
2021-03-12,13.109999656677246,12.680000305175781,13.069999694824219,12.90999984741211,89955723,12.90999984741211
2021-03-15,12.880000114440918,12.470000267028809,12.75,12.600000381469727,81133063,12.600000381469727
2021-03-16,12.899999618530273,12.399999618530273,12.710000038146973,12.479999542236328,83709878,12.479999542236328
2021-03-17,12.699999809265137,12.229999542236328,12.300000190734863,12.609999656677246,69211390,12.609999656677246
2021-03-18,12.930000305175781,12.5,12.6899995803833,12.760000228881836,80724493,12.760000228881836
2021-03-19,12.640000343322754,12.180000305175781,12.460000038146973,12.289999961853027,93790267,12.289999961853027
2021-03-22,13.220000267028809,12.210000038146973,12.25,12.979999542236328,127702881,12.979999542236328
2021-03-23,13.0600004196167,12.489999771118164,13.029999732971191,12.640000343322754,80545610,12.640000343322754
2021-03-24,12.670000076293945,11.699999809265137,12.529999732971191,11.850000381469727,147948749,11.850000381469727
