,High,Low,Open,Close,Volume,Adj Close
2021-02-18,8.210000038146973,7.400000095367432,7.900000095367432,8.210000038146973,89380671,8.210000038146973
2021-02-19,8.880000114440918,7.909999847412109,8.220000267028809,8.390000343322754,128166672,8.390000343322754
2021-02-22,8.75,7.869999885559082,8.220000267028809,7.880000114440918,123455162,7.880000114440918
2021-02-23,7.840000152587891,7.409999847412109,7.610000133514404,7.53000020980835,88042140,7.53000020980835
2021-02-24,7.880000114440918,7.269999980926514,7.670000076293945,7.320000171661377,60158052,7.320000171661377
2021-02-25,7.659999847412109,7.190000057220459,7.519999980926514,7.260000228881836,55483385,7.260000228881836
2021-02-26,7.099999904632568,6.820000171661377,7.010000228881836,6.820000171661377,50205401,6.820000171661377
2021-03-01,7.400000095367432,6.889999866485596,6.889999866485596,7.300000190734863,48204939,7.300000190734863
2021-03-02,7.679999828338623,7.230000019073486,7.300000190734863,7.460000038146973,56432823,7.460000038146973
2021-03-03,8.050000190734863,7.159999847412109,7.300000190734863,7.909999847412109,68007809,7.909999847412109
2021-03-04,7.849999904632568,7.539999961853027,7.710000038146973,7.730000019073486,47730460,7.730000019073486
2021-03-05,7.460000038146973,7.039999961853027,7.349999904632568,7.170000076293945,53755746,7.170000076293945
2021-03-08,7.550000190734863,7.110000133514404,7.329999923706055,7.130000114440918,43882632,7.130000114440918
2021-03-09,7.639999866485596,6.71999979019165,7.130000114440918,7.519999980926514,69088141,7.519999980926514
2021-03-10,8.270000457763672,7.519999980926514,7.639999866485596,8.270000457763672,108307098,8.270000457763672
2021-03-11,8.649999618530273,7.840000152587891,8.319999694824219,8.229999542236328,127416530,8.229999542236328
2021-03-12,8.100000381469727,7.599999904632568,8.0,7.690000057220459,108807868,7.690000057220459
2021-03-15,7.769999980926514,7.429999828338623,7.579999923706055,7.539999961853027,72927793,7.539999961853027
2021-03-16,7.659999847412109,7.28000020980835,7.46999979019165,7.449999809265137,55724142,7.449999809265137
2021-03-17,7.579999923706055,7.150000095367432,7.329999923706055,7.570000171661377,57492409,7.570000171661377
2021-03-18,7.599999904632568,7.239999771118164,7.599999904632568,7.260000228881836,47317925,7.260000228881836
2021-03-19,7.550000190734863,7.090000152587891,7.150000095367432,7.199999809265137,52539001,7.199999809265137
2021-03-22,7.260000228881836,7.0,7.130000114440918,7.179999828338623,40958756,7.179999828338623
2021-03-23,7.139999866485596,6.46999979019165,7.119999885559082,6.539999961853027,62223780,6.539999961853027
2021-03-24,6.5,6.260000228881836,6.46999979019165,6.429999828338623,37059327,6.429999828338623
2021-03-25,6.650000095367432,6.309999942779541,6.309999942779541,6.5,32503367,6.5
2021-03-26,6.570000171661377,6.369999885559082,6.46999979019165,6.559999942779541,24143422,6.559999942779541
2021-03-29,7.059999942779541,6.699999809265137,6.800000190734863,6.929999828338623,60422105,6.929999828338623
2021-03-30,6.820000171661377,6.510000228881836,6.820000171661377,6.610000133514404,53455996,6.610000133514404
2021-03-31,6.679999828338623,6.53000020980835,6.599999904632568,6.579999923706055,26380013,6.579999923706055
2021-04-01,6.730000019073486,6.489999771118164,6.579999923706055,6.670000076293945,33538042,6.670000076293945
