Date,High,Low,Open,Close,Volume,Adj Close
2021-02-18,3.740000009536743,3.6500000953674316,3.7100000381469727,3.690000057220459,4991366,3.690000057220459
2021-02-19,3.740000009536743,3.6600000858306885,3.680000066757202,3.7200000286102295,7309901,3.7200000286102295
2021-02-22,3.799999952316284,3.700000047683716,3.7200000286102295,3.75,13214966,3.75
2021-02-23,3.740000009536743,3.640000104904175,3.740000009536743,3.6600000858306885,9578300,3.6600000858306885
2021-02-24,3.6700000762939453,3.5899999141693115,3.6600000858306885,3.609999895095825,5383800,3.609999895095825
2021-02-25,3.640000104904175,3.569999933242798,3.630000114440918,3.5799999237060547,5541501,3.5799999237060547
2021-02-26,3.640000104904175,3.5399999618530273,3.549999952316284,3.5899999141693115,5225500,3.5899999141693115
2021-03-01,3.640000104904175,3.5999999046325684,3.609999895095825,3.630000114440918,3871500,3.630000114440918
2021-03-02,3.6500000953674316,3.559999942779541,3.640000104904175,3.569999933242798,3409100,3.569999933242798
2021-03-03,3.609999895095825,3.569999933242798,3.5899999141693115,3.5999999046325684,3078125,3.5999999046325684
2021-03-04,3.680000066757202,3.5799999237060547,3.5899999141693115,3.619999885559082,6010500,3.619999885559082
2021-03-05,3.630000114440918,3.5799999237060547,3.609999895095825,3.630000114440918,5190157,3.630000114440918
2021-03-08,3.680000066757202,3.619999885559082,3.640000104904175,3.6600000858306885,7353704,3.6600000858306885
2021-03-09,4.03000020980835,3.680000066757202,3.680000066757202,4.03000020980835,24259780,4.03000020980835
2021-03-10,4.429999828338623,3.9000000953674316,4.199999809265137,4.090000152587891,62375958,4.090000152587891
2021-03-11,4.0,3.7100000381469727,3.8299999237060547,3.950000047683716,38422625,3.950000047683716
2021-03-12,4.050000190734863,3.799999952316284,3.8399999141693115,3.869999885559082,26049425,3.869999885559082
2021-03-15,4.159999847412109,3.8399999141693115,3.8499999046325684,4.0,30210279,4.0
2021-03-16,4.170000076293945,3.890000104904175,3.940000057220459,4.170000076293945,39066946,4.170000076293945
2021-03-17,4.139999866485596,3.990000009536743,4.110000133514404,4.019999980926514,22374101,4.019999980926514
2021-03-18,4.099999904632568,3.9700000286102295,4.0,4.010000228881836,17302500,4.010000228881836
2021-03-19,4.019999980926514,3.869999885559082,3.950000047683716,3.930000066757202,17533700,3.930000066757202
2021-03-22,4.210000038146973,3.9000000953674316,3.9200000762939453,4.150000095367432,31075602,4.150000095367432
2021-03-23,4.349999904632568,4.039999961853027,4.110000133514404,4.159999847412109,36591105,4.159999847412109
2021-03-24,4.579999923706055,4.199999809265137,4.230000019073486,4.579999923706055,79194378,4.579999923706055
2021-03-25,5.0,4.260000228881836,4.429999828338623,4.369999885559082,91546210,4.369999885559082
2021-03-26,4.739999771118164,4.320000171661377,4.320000171661377,4.519999980926514,69193800,4.519999980926514
