,High,Low,Open,Close,Volume,Adj Close
2021-02-18,6.900000095367432,6.599999904632568,6.670000076293945,6.880000114440918,15408413,6.880000114440918
2021-02-19,6.929999828338623,6.760000228881836,6.889999866485596,6.909999847412109,11680658,6.909999847412109
2021-02-22,7.28000020980835,6.869999885559082,6.909999847412109,7.210000038146973,30609704,7.210000038146973
2021-02-23,7.369999885559082,7.010000228881836,7.070000171661377,7.239999771118164,22180504,7.239999771118164
2021-02-24,7.230000019073486,6.849999904632568,7.210000038146973,7.039999961853027,18109100,7.039999961853027
2021-02-25,7.320000171661377,6.920000076293945,7.010000228881836,7.21999979019165,19025155,7.21999979019165
2021-02-26,7.21999979019165,6.5,7.090000152587891,7.130000114440918,21937661,7.130000114440918
2021-03-01,7.210000038146973,6.96999979019165,7.110000133514404,6.980000019073486,11305622,6.980000019073486
2021-03-02,7.050000190734863,6.78000020980835,6.96999979019165,6.820000171661377,9576838,6.820000171661377
2021-03-03,7.079999923706055,6.710000038146973,6.849999904632568,7.0,10689184,7.0
2021-03-04,7.039999961853027,6.78000020980835,6.949999809265137,6.809999942779541,7467036,6.809999942779541
2021-03-05,7.070000171661377,6.739999771118164,6.800000190734863,6.989999771118164,12951391,6.989999771118164
2021-03-08,7.139999866485596,6.730000019073486,7.059999942779541,6.789999961853027,13032630,6.789999961853027
2021-03-09,7.099999904632568,6.679999828338623,6.75,6.949999809265137,15903970,6.949999809265137
2021-03-10,7.230000019073486,6.880000114440918,6.929999828338623,7.190000057220459,22210629,7.190000057220459
2021-03-11,7.269999980926514,7.0,7.210000038146973,7.059999942779541,14313848,7.059999942779541
2021-03-12,7.25,7.070000171661377,7.130000114440918,7.130000114440918,15092777,7.130000114440918
2021-03-15,7.170000076293945,6.849999904632568,7.130000114440918,6.880000114440918,12098700,6.880000114440918
2021-03-16,6.96999979019165,6.809999942779541,6.909999847412109,6.880000114440918,6341523,6.880000114440918
2021-03-17,6.949999809265137,6.820000171661377,6.880000114440918,6.820000171661377,4424100,6.820000171661377
2021-03-18,6.869999885559082,6.5,6.809999942779541,6.539999961853027,11691058,6.539999961853027
2021-03-19,6.570000171661377,6.349999904632568,6.5,6.489999771118164,7392577,6.489999771118164
2021-03-22,6.570000171661377,6.449999809265137,6.539999961853027,6.480000019073486,5193561,6.480000019073486
2021-03-23,6.599999904632568,6.349999904632568,6.489999771118164,6.440000057220459,10979305,6.440000057220459
2021-03-24,6.46999979019165,6.289999961853027,6.429999828338623,6.360000133514404,6706270,6.360000133514404
2021-03-25,6.400000095367432,6.260000228881836,6.300000190734863,6.269999980926514,6288070,6.269999980926514
2021-03-26,6.349999904632568,6.099999904632568,6.300000190734863,6.239999771118164,14740556,6.239999771118164
2021-03-29,6.260000228881836,6.019999980926514,6.239999771118164,6.050000190734863,11179547,6.050000190734863
2021-03-30,6.389999866485596,5.920000076293945,6.050000190734863,6.309999942779541,15079278,6.309999942779541
2021-03-31,6.380000114440918,6.159999847412109,6.239999771118164,6.21999979019165,6234475,6.21999979019165
2021-04-01,6.25,6.090000152587891,6.25,6.119999885559082,3382900,6.119999885559082
2021-04-02,6.159999847412109,6.03000020980835,6.159999847412109,6.090000152587891,3661052,6.090000152587891
