,High,Low,Open,Close,Volume,Adj Close
2021-02-18,39.45330047607422,36.66669845581055,37.673301696777344,37.96670150756836,6112744.0,37.89395523071289
2021-02-19,38.926700592041016,37.0,37.880001068115234,38.14670181274414,4680016.0,38.073612213134766
2021-02-22,37.8932991027832,35.84000015258789,37.72669982910156,35.84000015258789,6283635.0,35.77132797241211
2021-02-23,36.22669982910156,35.040000915527344,35.33330154418945,35.31999969482422,3358608.0,35.252323150634766
2021-02-24,35.79330062866211,33.560001373291016,35.53329849243164,33.86000061035156,4459299.0,33.79512405395508
2021-02-25,35.56669998168945,33.93330001831055,34.20669937133789,34.53329849243164,4595314.0,34.467132568359375
2021-02-26,34.20000076293945,32.91999816894531,33.486698150634766,33.0,3615640.0,32.936771392822266
2021-03-01,33.986698150634766,33.18000030517578,33.326698303222656,33.79999923706055,2030028.0,33.73523712158203
2021-03-02,34.439998626708984,32.93330001831055,34.03329849243164,33.27330017089844,1803559.0,33.20954513549805
2021-03-03,33.43330001831055,32.5,33.326698303222656,32.71329879760742,3483729.0,32.65061950683594
2021-03-04,32.619998931884766,29.926700592041016,32.619998931884766,30.966699600219727,5329920.0,30.907365798950195
2021-03-05,31.093299865722656,29.946699142456055,30.066699981689453,30.82670021057129,2403381.0,30.767635345458984
2021-03-08,31.533300399780273,29.059999465942383,30.82670021057129,29.280000686645508,4366839.0,29.22389793395996
2021-03-09,29.426700592041016,27.600000381469727,29.200000762939453,28.586700439453125,4195854.0,28.53192710876465
2021-03-10,29.253299713134766,28.299999237060547,28.83329963684082,28.440000534057617,2882743.0,28.385507583618164
2021-03-11,29.079999923706055,27.979999542236328,28.70669937133789,28.853300094604492,4153983.0,28.798015594482422
2021-03-12,28.799999237060547,27.966699600219727,28.733299255371094,28.719999313354492,2639355.0,28.66497039794922
2021-03-15,28.533300399780273,26.52669906616211,28.466699600219727,26.733299255371094,6658545.0,26.682077407836914
2021-03-16,27.8799991607666,26.079999923706055,27.13330078125,26.273300170898438,5644729.0,26.222959518432617
2021-03-17,28.33329963684082,26.086700439453125,26.420000076293945,28.18000030517578,6298467.0,28.126005172729492
2021-03-18,28.786699295043945,27.559999465942383,28.15999984741211,28.700000762939453,4654929.0,28.645009994506836
