Date,High,Low,Open,Close,Volume,Adj Close
2021-02-18,19.350000381469727,18.40999984741211,18.40999984741211,18.950000762939453,1886343,18.950000762939453
2021-02-19,19.110000610351562,18.600000381469727,18.950000762939453,19.09000015258789,1608081,19.09000015258789
2021-02-22,21.0,19.049999237060547,19.079999923706055,21.0,6553603,21.0
2021-02-23,23.100000381469727,21.399999618530273,21.729999542236328,23.100000381469727,5677275,23.100000381469727
2021-02-24,24.8799991607666,23.149999618530273,24.8799991607666,23.290000915527344,9711636,23.290000915527344
2021-02-25,25.6200008392334,22.540000915527344,23.8700008392334,25.6200008392334,9026685,25.6200008392334
2021-02-26,25.6200008392334,25.6200008392334,25.6200008392334,25.6200008392334,0,25.6200008392334
2021-03-01,25.579999923706055,23.059999465942383,25.579999923706055,23.059999465942383,9041761,23.059999465942383
2021-03-02,22.5,21.290000915527344,22.079999923706055,21.6200008392334,6369215,21.6200008392334
2021-03-03,22.3799991607666,21.639999389648438,21.75,21.75,3278400,21.75
2021-03-04,21.56999969482422,20.649999618530273,21.530000686645508,20.93000030517578,4143042,20.93000030517578
2021-03-05,22.510000228881836,20.530000686645508,20.559999465942383,21.799999237060547,4003288,21.799999237060547
2021-03-08,22.350000381469727,21.5,21.850000381469727,21.5,2376710,21.5
2021-03-09,22.5,20.850000381469727,21.5,22.09000015258789,2825086,22.09000015258789
2021-03-10,22.479999542236328,21.0,22.450000762939453,21.6200008392334,1687614,21.6200008392334
2021-03-11,21.979999542236328,21.360000610351562,21.5,21.8700008392334,1414980,21.8700008392334
2021-03-12,23.200000762939453,21.790000915527344,22.079999923706055,22.700000762939453,3234479,22.700000762939453
2021-03-15,23.100000381469727,22.1299991607666,22.799999237060547,22.5,2072800,22.5
2021-03-16,22.719999313354492,22.299999237060547,22.299999237060547,22.329999923706055,1253996,22.329999923706055
2021-03-17,22.329999923706055,21.809999465942383,22.329999923706055,21.829999923706055,1412900,21.829999923706055
2021-03-18,22.25,21.540000915527344,21.940000534057617,22.18000030517578,1599217,22.18000030517578
2021-03-19,22.59000015258789,21.799999237060547,21.940000534057617,22.239999771118164,1223437,22.239999771118164
2021-03-22,22.239999771118164,21.75,22.239999771118164,21.90999984741211,1381843,21.90999984741211
2021-03-23,22.270000457763672,21.600000381469727,21.899999618530273,21.639999389648438,1571740,21.639999389648438
2021-03-24,21.959999084472656,21.450000762939453,21.639999389648438,21.799999237060547,918993,21.799999237060547
2021-03-25,22.760000228881836,21.600000381469727,21.780000686645508,22.079999923706055,1660517,22.079999923706055
2021-03-26,22.68000030517578,21.829999923706055,22.1200008392334,22.239999771118164,1488507,22.239999771118164
2021-03-29,23.639999389648438,22.079999923706055,22.280000686645508,23.010000228881836,2803574,23.010000228881836
2021-03-30,23.329999923706055,22.799999237060547,23.0,23.079999923706055,1505338,23.079999923706055
2021-03-31,23.459999084472656,22.700000762939453,23.06999969482422,22.75,1575784,22.75
2021-04-01,23.0,22.520000457763672,22.760000228881836,22.65999984741211,989080,22.65999984741211
2021-04-02,23.579999923706055,22.520000457763672,22.81999969482422,22.6200008392334,2528907,22.6200008392334
2021-04-06,22.690000534057617,21.65999984741211,22.6200008392334,21.68000030517578,2695428,21.68000030517578
2021-04-07,21.719999313354492,21.0,21.68000030517578,21.030000686645508,2412942,21.030000686645508
2021-04-08,21.3799991607666,20.8799991607666,21.1200008392334,21.149999618530273,1357441,21.149999618530273
2021-04-09,21.170000076293945,20.850000381469727,20.979999542236328,20.959999084472656,945067,20.959999084472656
2021-04-12,21.079999923706055,20.68000030517578,20.940000534057617,20.719999313354492,774248,20.719999313354492
2021-04-13,21.229999542236328,20.649999618530273,20.649999618530273,20.959999084472656,853746,20.959999084472656
2021-04-14,21.229999542236328,20.75,20.940000534057617,20.93000030517578,613677,20.93000030517578
2021-04-15,21.170000076293945,20.799999237060547,20.950000762939453,20.8799991607666,618234,20.8799991607666
2021-04-16,21.09000015258789,20.799999237060547,20.8799991607666,20.979999542236328,533572,20.979999542236328
2021-04-19,21.479999542236328,20.889999389648438,20.969999313354492,21.020000457763672,1269140,21.020000457763672
2021-04-20,21.100000381469727,20.81999969482422,21.020000457763672,20.920000076293945,687060,20.920000076293945
2021-04-21,20.989999771118164,20.809999465942383,20.84000015258789,20.940000534057617,454900,20.940000534057617
2021-04-22,21.040000915527344,20.81999969482422,20.899999618530273,20.920000076293945,667600,20.920000076293945
2021-04-23,21.049999237060547,20.209999084472656,20.950000762939453,20.360000610351562,1314698,20.360000610351562
2021-04-26,20.5,19.899999618530273,20.3700008392334,19.989999771118164,1628630,19.989999771118164
2021-04-27,20.3700008392334,19.540000915527344,20.0,19.59000015258789,1409180,19.59000015258789
2021-04-28,19.690000534057617,19.059999465942383,19.59000015258789,19.200000762939453,1377500,19.200000762939453
2021-04-29,20.280000686645508,19.030000686645508,19.100000381469727,19.940000534057617,2111236,19.940000534057617
2021-04-30,20.100000381469727,19.450000762939453,19.600000381469727,19.65999984741211,914559,19.65999984741211
2021-05-06,19.899999618530273,19.34000015258789,19.65999984741211,19.399999618530273,695634,19.399999618530273
2021-05-07,19.520000457763672,19.1299991607666,19.450000762939453,19.18000030517578,746815,19.18000030517578
2021-05-10,19.5,19.030000686645508,19.18000030517578,19.139999389648438,832482,19.139999389648438
2021-05-11,19.329999923706055,18.75,19.1299991607666,19.200000762939453,1194936,19.200000762939453
2021-05-12,19.479999542236328,19.0,19.299999237060547,19.440000534057617,657338,19.440000534057617
2021-05-13,21.3799991607666,19.270000457763672,19.440000534057617,21.3799991607666,4966046,21.3799991607666
2021-05-14,21.729999542236328,20.399999618530273,21.479999542236328,20.700000762939453,5026230,20.700000762939453
2021-05-17,20.809999465942383,20.079999923706055,20.790000915527344,20.309999465942383,2125698,20.309999465942383
2021-05-18,20.389999389648438,20.049999237060547,20.100000381469727,20.260000228881836,1150988,20.260000228881836
2021-05-19,20.25,19.59000015258789,20.25,19.979999542236328,1750008,19.979999542236328
2021-05-20,20.31999969482422,19.709999084472656,19.950000762939453,20.040000915527344,882700,20.040000915527344
2021-05-21,20.600000381469727,20.0,20.040000915527344,20.139999389648438,1224223,20.139999389648438
2021-05-24,20.31999969482422,19.75,20.049999237060547,19.860000610351562,1044204,19.860000610351562
2021-05-25,20.299999237060547,19.68000030517578,20.0,20.149999618530273,1303337,20.149999618530273
2021-05-26,20.440000534057617,20.139999389648438,20.290000915527344,20.299999237060547,808680,20.299999237060547
2021-05-27,20.5,20.09000015258789,20.299999237060547,20.100000381469727,1052758,20.100000381469727
2021-05-28,20.6299991607666,19.90999984741211,20.100000381469727,20.1299991607666,1209668,20.1299991607666
