Date,High,Low,Open,Close,Volume,Adj Close
2021-02-18,6.369999885559082,6.210000038146973,6.210000038146973,6.269999980926514,17651318.0,6.171259880065918
2021-02-19,6.409999847412109,6.21999979019165,6.289999961853027,6.380000114440918,18202327.0,6.27952766418457
2021-02-22,6.46999979019165,6.300000190734863,6.349999904632568,6.340000152587891,25584857.0,6.240157604217529
2021-02-23,6.369999885559082,6.130000114440918,6.369999885559082,6.170000076293945,20574828.0,6.0728349685668945
2021-02-24,6.28000020980835,6.150000095367432,6.190000057220459,6.199999809265137,15053482.0,6.102362155914307
2021-02-25,6.239999771118164,6.139999866485596,6.199999809265137,6.170000076293945,13757968.0,6.0728349685668945
2021-02-26,6.139999866485596,6.03000020980835,6.099999904632568,6.050000190734863,15431745.0,5.9547247886657715
2021-03-01,6.190000057220459,6.070000171661377,6.079999923706055,6.190000057220459,12610126.0,6.092519760131836
2021-03-02,6.230000019073486,6.110000133514404,6.21999979019165,6.159999847412109,11476993.0,6.062992095947266
2021-03-03,6.210000038146973,6.119999885559082,6.170000076293945,6.210000038146973,12742360.0,6.1122050285339355
2021-03-04,6.210000038146973,6.099999904632568,6.190000057220459,6.139999866485596,12019272.0,6.043306827545166
2021-03-05,6.179999828338623,6.059999942779541,6.119999885559082,6.150000095367432,10729202.0,6.053149700164795
2021-03-08,6.25,6.099999904632568,6.230000019073486,6.119999885559082,13156777.0,6.023622035980225
2021-03-09,6.150000095367432,5.900000095367432,6.079999923706055,6.0,16430382.0,5.905511856079102
2021-03-10,6.059999942779541,5.909999847412109,6.050000190734863,5.909999847412109,9254660.0,5.816928863525391
2021-03-11,6.070000171661377,5.900000095367432,5.940000057220459,6.03000020980835,10670600.0,5.935039520263672
2021-03-12,6.099999904632568,6.0,6.099999904632568,6.019999980926514,9339839.0,5.925196647644043
2021-03-15,6.050000190734863,5.96999979019165,5.989999771118164,6.050000190734863,10513858.0,5.9547247886657715
2021-03-16,6.119999885559082,5.980000019073486,6.059999942779541,6.03000020980835,11151344.0,5.935039520263672
2021-03-17,6.079999923706055,5.96999979019165,6.010000228881836,6.079999923706055,11085892.0,5.984251976013184
2021-03-18,6.090000152587891,6.019999980926514,6.079999923706055,6.039999961853027,10146142.0,5.944881916046143
2021-03-19,6.050000190734863,5.96999979019165,6.0,5.989999771118164,10944172.0,5.895668983459473
2021-03-22,6.179999828338623,5.989999771118164,5.989999771118164,6.159999847412109,21195246.0,6.062992095947266
2021-03-23,6.25,6.150000095367432,6.150000095367432,6.190000057220459,15842733.0,6.092519760131836
2021-03-24,6.179999828338623,6.050000190734863,6.179999828338623,6.070000171661377,13756504.0,5.974409580230713
2021-03-25,6.110000133514404,6.03000020980835,6.070000171661377,6.039999961853027,8306611.0,5.944881916046143
2021-03-26,6.090000152587891,6.019999980926514,6.050000190734863,6.079999923706055,8958711.0,5.984251976013184
2021-03-29,6.090000152587891,6.019999980926514,6.079999923706055,6.03000020980835,9470670.0,5.935039520263672
2021-03-30,6.179999828338623,6.0,6.019999980926514,6.130000114440918,15822584.0,6.0334649085998535
2021-03-31,6.170000076293945,6.079999923706055,6.090000152587891,6.130000114440918,10239150.0,6.0334649085998535
2021-04-01,6.389999866485596,6.119999885559082,6.130000114440918,6.269999980926514,30643990.0,6.171259880065918
2021-04-02,6.409999847412109,6.21999979019165,6.260000228881836,6.320000171661377,20034303.0,6.220472812652588
2021-04-06,6.369999885559082,6.230000019073486,6.320000171661377,6.289999961853027,12137200.0,6.190944671630859
2021-04-07,6.28000020980835,6.179999828338623,6.28000020980835,6.230000019073486,12834002.0,6.131889820098877
2021-04-08,6.260000228881836,6.130000114440918,6.230000019073486,6.139999866485596,14067901.0,6.043306827545166
2021-04-09,6.170000076293945,6.110000133514404,6.159999847412109,6.150000095367432,9272994.0,6.053149700164795
2021-04-12,6.119999885559082,6.03000020980835,6.119999885559082,6.050000190734863,11635426.0,5.9547247886657715
2021-04-13,6.070000171661377,6.010000228881836,6.059999942779541,6.070000171661377,7916950.0,5.974409580230713
2021-04-14,6.099999904632568,6.039999961853027,6.079999923706055,6.090000152587891,7479769.0,5.9940948486328125
2021-04-15,6.110000133514404,6.019999980926514,6.079999923706055,6.110000133514404,8660753.0,6.013779640197754
2021-04-16,6.210000038146973,6.090000152587891,6.110000133514404,6.170000076293945,11619071.0,6.0728349685668945
2021-04-19,6.239999771118164,6.150000095367432,6.239999771118164,6.179999828338623,15870766.0,6.082676887512207
2021-04-20,6.210000038146973,6.139999866485596,6.199999809265137,6.170000076293945,12633025.0,6.0728349685668945
2021-04-21,6.170000076293945,6.090000152587891,6.130000114440918,6.099999904632568,9418617.0,6.003936767578125
2021-04-22,6.28000020980835,6.110000133514404,6.110000133514404,6.260000228881836,21483726.0,6.161417484283447
2021-04-23,6.329999923706055,6.190000057220459,6.260000228881836,6.289999961853027,21296493.0,6.190944671630859
2021-04-26,6.349999904632568,6.199999809265137,6.289999961853027,6.199999809265137,14555662.0,6.102362155914307
2021-04-27,6.289999961853027,6.139999866485596,6.179999828338623,6.260000228881836,12305627.0,6.161417484283447
2021-04-28,6.309999942779541,6.210000038146973,6.230000019073486,6.28000020980835,10312185.0,6.181102752685547
2021-04-29,6.329999923706055,6.239999771118164,6.300000190734863,6.239999771118164,9753873.0,6.141732215881348
2021-04-30,6.570000171661377,6.199999809265137,6.230000019073486,6.440000057220459,35323894.0,6.338582992553711
2021-05-06,6.53000020980835,6.400000095367432,6.480000019073486,6.420000076293945,17815059.0,6.318897724151611
2021-05-07,6.480000019073486,6.300000190734863,6.449999809265137,6.320000171661377,14951258.0,6.220472812652588
2021-05-10,6.730000019073486,6.260000228881836,6.320000171661377,6.639999866485596,34199688.0,6.535432815551758
2021-05-11,6.809999942779541,6.570000171661377,6.679999828338623,6.710000038146973,31049627.0,6.604331016540527
2021-05-12,6.670000076293945,6.599999904632568,6.610000133514404,6.659999847412109,16860169.0,6.555118083953857
2021-05-13,6.730000019073486,6.599999904632568,6.610000133514404,6.650000095367432,16610354.0,6.545275688171387
2021-05-14,6.659999847412109,6.519999980926514,6.630000114440918,6.659999847412109,16913767.0,6.555118083953857
2021-05-17,6.739999771118164,6.590000152587891,6.639999866485596,6.619999885559082,15880416.0,6.515748023986816
2021-05-18,6.639999866485596,6.53000020980835,6.599999904632568,6.559999942779541,11373575.0,6.456692695617676
2021-05-19,6.570000171661377,6.420000076293945,6.559999942779541,6.429999828338623,11434476.0,6.328740119934082
2021-05-20,6.519999980926514,6.420000076293945,6.449999809265137,6.429999828338623,9722935.0,6.328740119934082
2021-05-21,6.460000038146973,6.400000095367432,6.420000076293945,6.409999847412109,6972902.0,6.309054851531982
2021-05-24,6.510000228881836,6.360000133514404,6.420000076293945,6.429999828338623,10477217.0,6.328740119934082
2021-05-25,6.489999771118164,6.369999885559082,6.420000076293945,6.480000019073486,11659788.0,6.377953052520752
2021-05-26,6.519999980926514,6.400000095367432,6.480000019073486,6.420000076293945,10691892.0,6.318897724151611
2021-05-27,6.590000152587891,6.389999866485596,6.420000076293945,6.590000152587891,15604984.0,6.486220836639404
2021-05-28,6.630000114440918,6.5,6.579999923706055,6.53000020980835,12564679.0,6.427165508270264
2021-06-07,6.309999942779541,6.190000057220459,6.210000038146973,6.309999942779541,10105979,6.309999942779541
2021-06-08,6.300000190734863,6.210000038146973,6.300000190734863,6.230000019073486,9561825,6.230000019073486
2021-06-09,6.260000228881836,6.150000095367432,6.199999809265137,6.199999809265137,9006358,6.199999809265137
