Date,High,Low,Open,Close,Volume,Adj Close
2021-02-18,2.299999952316284,2.2699999809265137,2.2799999713897705,2.2899999618530273,13614904,2.2899999618530273
2021-02-19,2.4100000858306885,2.2899999618530273,2.299999952316284,2.390000104904175,20997618,2.390000104904175
2021-02-22,2.4600000381469727,2.390000104904175,2.4000000953674316,2.4000000953674316,30360387,2.4000000953674316
2021-02-23,2.430000066757202,2.3499999046325684,2.380000114440918,2.369999885559082,16439161,2.369999885559082
2021-02-24,2.4000000953674316,2.3499999046325684,2.3499999046325684,2.380000114440918,15981086,2.380000114440918
2021-02-25,2.4200000762939453,2.369999885559082,2.4100000858306885,2.380000114440918,12159900,2.380000114440918
2021-02-26,2.390000104904175,2.3299999237060547,2.359999895095825,2.3499999046325684,13907000,2.3499999046325684
2021-03-01,2.380000114440918,2.3399999141693115,2.3499999046325684,2.369999885559082,11584435,2.369999885559082
2021-03-02,2.390000104904175,2.3499999046325684,2.380000114440918,2.359999895095825,15044434,2.359999895095825
2021-03-03,2.390000104904175,2.3499999046325684,2.359999895095825,2.380000114440918,13187207,2.380000114440918
2021-03-04,2.4100000858306885,2.380000114440918,2.390000104904175,2.4000000953674316,14959688,2.4000000953674316
2021-03-05,2.430000066757202,2.380000114440918,2.390000104904175,2.4200000762939453,15655400,2.4200000762939453
2021-03-08,2.450000047683716,2.4000000953674316,2.4200000762939453,2.4100000858306885,15557800,2.4100000858306885
2021-03-09,2.4200000762939453,2.3299999237060547,2.4100000858306885,2.390000104904175,17781557,2.390000104904175
2021-03-10,2.4000000953674316,2.3299999237060547,2.380000114440918,2.3299999237060547,13521058,2.3299999237060547
2021-03-11,2.380000114440918,2.309999942779541,2.3299999237060547,2.369999885559082,14015374,2.369999885559082
2021-03-12,2.390000104904175,2.3299999237060547,2.359999895095825,2.380000114440918,12785361,2.380000114440918
2021-03-15,2.4100000858306885,2.369999885559082,2.380000114440918,2.4000000953674316,13480163,2.4000000953674316
2021-03-16,2.4200000762939453,2.380000114440918,2.390000104904175,2.4000000953674316,11404200,2.4000000953674316
2021-03-17,2.4100000858306885,2.369999885559082,2.4000000953674316,2.369999885559082,10572451,2.369999885559082
2021-03-18,2.380000114440918,2.3499999046325684,2.369999885559082,2.359999895095825,10698400,2.359999895095825
2021-03-19,2.380000114440918,2.3299999237060547,2.359999895095825,2.3299999237060547,16843325,2.3299999237060547
2021-03-22,2.369999885559082,2.3299999237060547,2.3299999237060547,2.359999895095825,9990931,2.359999895095825
2021-03-23,2.380000114440918,2.3299999237060547,2.369999885559082,2.3399999141693115,11515348,2.3399999141693115
2021-03-24,2.359999895095825,2.3299999237060547,2.3499999046325684,2.359999895095825,10830100,2.359999895095825
2021-03-25,2.369999885559082,2.3299999237060547,2.359999895095825,2.3499999046325684,10149500,2.3499999046325684
