Date,High,Low,Open,Close,Volume,Adj Close
2021-02-18,7.809999942779541,7.599999904632568,7.599999904632568,7.739999771118164,2045766,7.739999771118164
2021-02-19,8.0600004196167,7.659999847412109,7.699999809265137,7.989999771118164,3161410,7.989999771118164
2021-02-22,8.220000267028809,7.949999809265137,7.989999771118164,7.949999809265137,3964802,7.949999809265137
2021-02-23,8.020000457763672,7.849999904632568,7.920000076293945,7.900000095367432,2591600,7.900000095367432
2021-02-24,8.180000305175781,7.880000114440918,7.900000095367432,8.09000015258789,4218818,8.09000015258789
2021-02-25,8.569999694824219,8.010000228881836,8.039999961853027,8.329999923706055,8672860,8.329999923706055
2021-02-26,8.199999809265137,7.940000057220459,8.199999809265137,8.0,5143542,8.0
2021-03-01,8.119999885559082,7.929999828338623,7.929999828338623,8.0600004196167,2289500,8.0600004196167
2021-03-02,8.109999656677246,7.860000133514404,8.079999923706055,7.920000076293945,2621600,7.920000076293945
2021-03-03,7.989999771118164,7.800000190734863,7.880000114440918,7.989999771118164,2078103,7.989999771118164
2021-03-04,8.020000457763672,7.900000095367432,7.940000057220459,7.929999828338623,1907900,7.929999828338623
2021-03-05,8.050000190734863,7.849999904632568,7.920000076293945,8.020000457763672,1864685,8.020000457763672
2021-03-08,8.229999542236328,8.0,8.079999923706055,8.010000228881836,3128883,8.010000228881836
2021-03-09,8.09000015258789,7.710000038146973,8.010000228881836,7.900000095367432,2657700,7.900000095367432
2021-03-10,7.960000038146973,7.710000038146973,7.960000038146973,7.730000019073486,1907700,7.730000019073486
2021-03-11,7.849999904632568,7.630000114440918,7.710000038146973,7.840000152587891,1046801,7.840000152587891
2021-03-12,8.050000190734863,7.710000038146973,7.860000133514404,7.860000133514404,1725600,7.860000133514404
2021-03-15,8.140000343322754,7.800000190734863,7.820000171661377,8.079999923706055,3621238,8.079999923706055
2021-03-16,8.3100004196167,8.0,8.079999923706055,8.279999732971191,4588720,8.279999732971191
2021-03-17,8.619999885559082,8.149999618530273,8.199999809265137,8.350000381469727,7108937,8.350000381469727
2021-03-18,8.329999923706055,8.130000114440918,8.199999809265137,8.140000343322754,3642100,8.140000343322754
2021-03-19,8.220000267028809,8.050000190734863,8.0600004196167,8.109999656677246,2064501,8.109999656677246
2021-03-22,8.25,8.069999694824219,8.09000015258789,8.229999542236328,2547201,8.229999542236328
2021-03-23,8.329999923706055,8.100000381469727,8.220000267028809,8.329999923706055,2761200,8.329999923706055
2021-03-24,8.300000190734863,8.140000343322754,8.300000190734863,8.170000076293945,1811200,8.170000076293945
2021-03-25,8.229999542236328,8.109999656677246,8.180000305175781,8.15999984741211,1326400,8.15999984741211
2021-03-26,8.199999809265137,8.100000381469727,8.149999618530273,8.15999984741211,1202100,8.15999984741211
2021-03-29,8.180000305175781,8.069999694824219,8.15999984741211,8.170000076293945,1540773,8.170000076293945
2021-03-30,8.15999984741211,8.020000457763672,8.140000343322754,8.069999694824219,1587580,8.069999694824219
2021-03-31,8.100000381469727,7.980000019073486,8.069999694824219,8.069999694824219,878000,8.069999694824219
2021-04-01,8.09000015258789,7.909999847412109,8.029999732971191,7.96999979019165,1352600,7.96999979019165
2021-04-02,8.0600004196167,7.900000095367432,7.96999979019165,8.029999732971191,829000,8.029999732971191
2021-04-06,8.09000015258789,8.0,8.039999961853027,8.050000190734863,821000,8.050000190734863
2021-04-07,8.270000457763672,8.010000228881836,8.069999694824219,8.15999984741211,2458801,8.15999984741211
2021-04-08,8.1899995803833,8.010000228881836,8.119999885559082,8.010000228881836,1444200,8.010000228881836
2021-04-09,8.0600004196167,7.96999979019165,8.010000228881836,7.980000019073486,1416401,7.980000019073486
2021-04-12,8.039999961853027,7.900000095367432,8.039999961853027,7.920000076293945,1107200,7.920000076293945
2021-04-13,7.900000095367432,7.809999942779541,7.900000095367432,7.849999904632568,1191500,7.849999904632568
2021-04-14,7.869999885559082,7.75,7.800000190734863,7.860000133514404,746603,7.860000133514404
2021-04-15,7.920000076293945,7.809999942779541,7.849999904632568,7.869999885559082,1091602,7.869999885559082
