Date,High,Low,Open,Close,Volume,Adj Close
2021-02-18,5.880000114440918,5.690000057220459,5.699999809265137,5.809999942779541,30102062,5.809999942779541
2021-02-19,5.900000095367432,5.769999980926514,5.78000020980835,5.869999885559082,21985496,5.869999885559082
2021-02-22,6.090000152587891,5.849999904632568,5.860000133514404,5.980000019073486,38115222,5.980000019073486
2021-02-23,6.139999866485596,5.949999809265137,6.03000020980835,6.019999980926514,33595630,6.019999980926514
2021-02-24,6.099999904632568,5.929999828338623,6.019999980926514,5.980000019073486,28083293,5.980000019073486
2021-02-25,6.03000020980835,5.909999847412109,6.019999980926514,5.940000057220459,24496057,5.940000057220459
2021-02-26,5.900000095367432,5.730000019073486,5.869999885559082,5.760000228881836,30254447,5.760000228881836
2021-03-01,5.829999923706055,5.730000019073486,5.769999980926514,5.789999961853027,22657981,5.789999961853027
2021-03-02,6.369999885559082,5.829999923706055,5.840000152587891,6.369999885559082,161486505,6.369999885559082
2021-03-03,6.650000095367432,6.28000020980835,6.300000190734863,6.590000152587891,180086385,6.590000152587891
2021-03-04,6.53000020980835,6.329999923706055,6.460000038146973,6.400000095367432,87390373,6.400000095367432
2021-03-05,7.039999961853027,6.329999923706055,6.329999923706055,7.039999961853027,153499423,7.039999961853027
2021-03-08,7.739999771118164,7.400000095367432,7.53000020980835,7.739999771118164,112087104,7.739999771118164
2021-03-09,8.380000114440918,7.300000190734863,8.180000305175781,7.369999885559082,327551501,7.369999885559082
2021-03-10,8.109999656677246,7.150000095367432,7.150000095367432,8.109999656677246,137055836,8.109999656677246
2021-03-11,8.920000076293945,8.220000267028809,8.390000343322754,8.670000076293945,319652056,8.670000076293945
2021-03-12,9.449999809265137,8.3100004196167,8.800000190734863,8.649999618530273,320982342,8.649999618530273
2021-03-15,9.140000343322754,8.140000343322754,8.65999984741211,8.390000343322754,260449560,8.390000343322754
2021-03-16,9.229999542236328,8.149999618530273,8.149999618530273,9.210000038146973,301375925,9.210000038146973
2021-03-17,8.869999885559082,8.380000114440918,8.850000381469727,8.4399995803833,217954666,8.4399995803833
2021-03-18,8.670000076293945,8.220000267028809,8.300000190734863,8.350000381469727,156219006,8.350000381469727
2021-03-19,8.800000190734863,7.800000190734863,8.020000457763672,8.359999656677246,189906198,8.359999656677246
2021-03-22,9.199999809265137,8.430000305175781,8.430000305175781,9.199999809265137,247894572,9.199999809265137
2021-03-23,10.119999885559082,9.199999809265137,9.5,10.119999885559082,312335470,10.119999885559082
2021-03-24,11.130000114440918,10.210000038146973,10.399999618530273,11.130000114440918,216425266,11.130000114440918
2021-03-25,11.699999809265137,10.020000457763672,11.680000305175781,10.020000457763672,373530738,10.020000457763672
2021-03-26,11.020000457763672,10.199999809265137,10.289999961853027,11.020000457763672,275570602,11.020000457763672
2021-03-29,12.119999885559082,11.369999885559082,11.460000038146973,12.119999885559082,364422849,12.119999885559082
2021-03-30,12.65999984741211,11.020000457763672,12.350000381469727,12.130000114440918,444984385,12.130000114440918
2021-03-31,11.960000038146973,11.079999923706055,11.520000457763672,11.220000267028809,309436032,11.220000267028809
2021-04-01,11.0600004196167,10.5,10.8100004196167,10.6899995803833,235051573,10.6899995803833
2021-04-02,10.90999984741211,10.079999923706055,10.739999771118164,10.149999618530273,230224776,10.149999618530273
2021-04-06,10.850000381469727,10.069999694824219,10.180000305175781,10.479999542236328,239114066,10.479999542236328
2021-04-07,11.479999542236328,10.1899995803833,10.25,10.949999809265137,265820682,10.949999809265137
2021-04-08,10.869999885559082,9.979999542236328,10.869999885559082,10.140000343322754,213316046,10.140000343322754
2021-04-09,10.800000190734863,9.880000114440918,10.050000190734863,10.4399995803833,191795809,10.4399995803833
2021-04-12,11.390000343322754,10.199999809265137,10.300000190734863,11.109999656677246,273424567,11.109999656677246
2021-04-13,10.479999542236328,10.0,10.399999618530273,10.020000457763672,207780420,10.020000457763672
2021-04-14,9.949999809265137,9.399999618530273,9.649999618530273,9.819999694824219,128079045,9.819999694824219
2021-04-15,10.020000457763672,9.260000228881836,9.949999809265137,9.399999618530273,125526201,9.399999618530273
2021-04-16,9.569999694824219,9.270000457763672,9.399999618530273,9.390000343322754,89708373,9.390000343322754
2021-04-19,9.729999542236328,9.4399995803833,9.449999809265137,9.470000267028809,113366812,9.470000267028809
2021-04-20,9.84000015258789,9.260000228881836,9.399999618530273,9.680000305175781,144696954,9.680000305175781
2021-04-21,9.449999809265137,9.100000381469727,9.449999809265137,9.149999618530273,124337325,9.149999618530273
2021-04-22,9.289999961853027,9.079999923706055,9.130000114440918,9.119999885559082,70384357,9.119999885559082
2021-04-23,9.430000305175781,8.899999618530273,9.289999961853027,9.039999961853027,102125350,9.039999961853027
2021-04-26,9.109999656677246,8.800000190734863,8.90999984741211,8.90999984741211,79180007,8.90999984741211
2021-04-27,8.90999984741211,8.510000228881836,8.90999984741211,8.680000305175781,94182081,8.680000305175781
2021-04-28,8.869999885559082,8.569999694824219,8.6899995803833,8.619999885559082,70916345,8.619999885559082
2021-04-29,8.850000381469727,8.510000228881836,8.619999885559082,8.6899995803833,87059532,8.6899995803833
2021-04-30,8.630000114440918,8.359999656677246,8.609999656677246,8.470000267028809,87402257,8.470000267028809
2021-05-06,8.9399995803833,8.5,8.579999923706055,8.789999961853027,127112422,8.789999961853027
2021-05-07,9.069999694824219,8.399999618530273,8.699999809265137,8.819999694824219,131812223,8.819999694824219
2021-05-10,9.5600004196167,8.520000457763672,8.739999771118164,9.550000190734863,177795717,9.550000190734863
2021-05-11,10.430000305175781,9.350000381469727,9.569999694824219,9.949999809265137,234558793,9.949999809265137
2021-05-12,9.800000190734863,9.5,9.699999809265137,9.6899995803833,116503731,9.6899995803833
2021-05-13,10.260000228881836,9.449999809265137,9.5,9.619999885559082,125335229,9.619999885559082
2021-05-14,10.109999656677246,9.609999656677246,9.630000114440918,9.760000228881836,127675695,9.760000228881836
2021-05-17,10.09000015258789,9.770000457763672,9.819999694824219,9.890000343322754,103560216,9.890000343322754
2021-05-18,10.680000305175781,9.5,9.899999618530273,10.380000114440918,192000804,10.380000114440918
2021-05-19,11.369999885559082,10.1899995803833,10.34000015258789,11.279999732971191,234613065,11.279999732971191
2021-05-20,11.829999923706055,10.569999694824219,11.34000015258789,10.979999542236328,285443502,10.979999542236328
2021-05-21,11.460000038146973,10.600000381469727,10.75,11.109999656677246,219167264,11.109999656677246
2021-05-24,11.729999542236328,10.600000381469727,11.220000267028809,10.600000381469727,211022914,10.600000381469727
2021-05-25,10.880000114440918,10.270000457763672,10.539999961853027,10.399999618530273,156083152,10.399999618530273
2021-05-26,11.199999809265137,10.079999923706055,10.420000076293945,10.960000038146973,220345699,10.960000038146973
2021-05-27,11.380000114440918,10.75,10.800000190734863,10.84000015258789,185062542,10.84000015258789
