,High,Low,Open,Close,Volume,Adj Close
2021-02-18,4.320000171661377,4.139999866485596,4.170000076293945,4.309999942779541,10280275,4.309999942779541
2021-02-19,4.389999866485596,4.269999980926514,4.309999942779541,4.389999866485596,11351106,4.389999866485596
2021-02-22,4.480000019073486,4.329999923706055,4.409999847412109,4.340000152587891,12422691,4.340000152587891
2021-02-23,4.570000171661377,4.300000190734863,4.349999904632568,4.570000171661377,20753616,4.570000171661377
2021-02-24,4.590000152587891,4.429999828338623,4.579999923706055,4.510000228881836,14238172,4.510000228881836
2021-02-25,4.519999980926514,4.400000095367432,4.519999980926514,4.46999979019165,10202862,4.46999979019165
2021-02-26,4.480000019073486,4.400000095367432,4.409999847412109,4.429999828338623,8397065,4.429999828338623
2021-03-01,4.550000190734863,4.389999866485596,4.429999828338623,4.519999980926514,10023976,4.519999980926514
2021-03-02,4.679999828338623,4.329999923706055,4.519999980926514,4.610000133514404,24687345,4.610000133514404
2021-03-03,4.630000114440918,4.519999980926514,4.570000171661377,4.559999942779541,10710810,4.559999942779541
2021-03-04,4.670000076293945,4.53000020980835,4.579999923706055,4.599999904632568,11904525,4.599999904632568
2021-03-05,4.610000133514404,4.510000228881836,4.579999923706055,4.550000190734863,9141226,4.550000190734863
2021-03-08,4.579999923706055,4.420000076293945,4.53000020980835,4.510000228881836,9401965,4.510000228881836
2021-03-09,4.599999904632568,4.389999866485596,4.519999980926514,4.510000228881836,12148222,4.510000228881836
2021-03-10,4.550000190734863,4.429999828338623,4.46999979019165,4.449999809265137,5392495,4.449999809265137
2021-03-11,4.550000190734863,4.449999809265137,4.449999809265137,4.53000020980835,7053088,4.53000020980835
2021-03-12,4.570000171661377,4.480000019073486,4.570000171661377,4.53000020980835,5250157,4.53000020980835
2021-03-15,4.599999904632568,4.440000057220459,4.519999980926514,4.46999979019165,10156788,4.46999979019165
2021-03-16,4.559999942779541,4.400000095367432,4.449999809265137,4.53000020980835,9056507,4.53000020980835
2021-03-17,4.659999847412109,4.480000019073486,4.570000171661377,4.599999904632568,13334680,4.599999904632568
2021-03-18,4.610000133514404,4.460000038146973,4.610000133514404,4.5,8955783,4.5
2021-03-19,4.53000020980835,4.440000057220459,4.480000019073486,4.510000228881836,4551987,4.510000228881836
2021-03-22,4.550000190734863,4.449999809265137,4.5,4.460000038146973,5564199,4.460000038146973
2021-03-23,4.480000019073486,4.28000020980835,4.46999979019165,4.309999942779541,10695134,4.309999942779541
2021-03-24,4.349999904632568,4.269999980926514,4.320000171661377,4.320000171661377,5113053,4.320000171661377
2021-03-25,4.440000057220459,4.329999923706055,4.349999904632568,4.380000114440918,6525378,4.380000114440918
2021-03-26,4.510000228881836,4.340000152587891,4.380000114440918,4.480000019073486,7578884,4.480000019073486
2021-03-29,4.46999979019165,4.380000114440918,4.449999809265137,4.409999847412109,3756183,4.409999847412109
2021-03-30,4.489999771118164,4.380000114440918,4.449999809265137,4.429999828338623,4916582,4.429999828338623
2021-03-31,4.630000114440918,4.369999885559082,4.440000057220459,4.539999961853027,12063066,4.539999961853027
2021-04-01,4.559999942779541,4.420000076293945,4.5,4.480000019073486,9220440,4.480000019073486
