,High,Low,Open,Close,Volume,Adj Close
2021-02-18,64.9000015258789,61.29999923706055,64.9000015258789,61.349998474121094,8565806,61.349998474121094
2021-02-19,61.790000915527344,59.400001525878906,61.689998626708984,61.349998474121094,8545223,61.349998474121094
2021-02-22,61.33000183105469,58.22999954223633,61.29999923706055,58.29999923706055,10594338,58.29999923706055
2021-02-23,60.540000915527344,57.279998779296875,57.70000076293945,59.529998779296875,7883884,59.529998779296875
2021-02-24,62.380001068115234,57.0,59.880001068115234,57.400001525878906,9690745,57.400001525878906
2021-02-25,61.95000076293945,57.099998474121094,57.58000183105469,60.470001220703125,12446730,60.470001220703125
2021-02-26,58.900001525878906,56.0,58.900001525878906,56.25,10393379,56.25
2021-03-01,58.13999938964844,56.209999084472656,56.779998779296875,58.0099983215332,6427334,58.0099983215332
2021-03-02,59.4900016784668,56.29999923706055,58.0,57.47999954223633,7119183,57.47999954223633
2021-03-03,57.849998474121094,55.86000061035156,56.5,57.5,6836504,57.5
2021-03-04,57.150001525878906,54.599998474121094,56.70000076293945,56.099998474121094,6870073,56.099998474121094
2021-03-05,55.70000076293945,53.209999084472656,55.029998779296875,54.349998474121094,7791651,54.349998474121094
2021-03-08,56.40999984741211,50.060001373291016,54.720001220703125,50.2599983215332,11671543,50.2599983215332
2021-03-09,51.27000045776367,47.2400016784668,51.0,48.77000045776367,10021719,48.77000045776367
2021-03-10,50.0,47.58000183105469,49.31999969482422,47.70000076293945,7945495,47.70000076293945
2021-03-11,49.459999084472656,47.349998474121094,47.70000076293945,48.81999969482422,7113664,48.81999969482422
2021-03-12,49.88999938964844,48.619998931884766,49.150001525878906,49.70000076293945,5233511,49.70000076293945
2021-03-15,49.349998474121094,47.900001525878906,49.150001525878906,48.18000030517578,4709391,48.18000030517578
2021-03-16,48.54999923706055,46.400001525878906,47.97999954223633,47.65999984741211,4701678,47.65999984741211
2021-03-17,49.63999938964844,47.369998931884766,47.849998474121094,49.0,5739662,49.0
2021-03-18,50.33000183105469,48.59000015258789,49.150001525878906,49.20000076293945,4139448,49.20000076293945
2021-03-19,50.0,47.59000015258789,48.11000061035156,49.25,7271036,49.25
2021-03-22,50.849998474121094,48.75,48.7599983215332,50.650001525878906,6072850,50.650001525878906
2021-03-23,53.290000915527344,51.20000076293945,51.209999084472656,52.29999923706055,9545812,52.29999923706055
2021-03-24,52.58000183105469,51.0,51.20000076293945,51.79999923706055,6107723,51.79999923706055
2021-03-25,52.209999084472656,51.349998474121094,51.650001525878906,52.09000015258789,3456452,52.09000015258789
2021-03-26,53.5,51.5099983215332,52.06999969482422,53.5,6299540,53.5
2021-03-29,55.709999084472656,53.619998931884766,54.13999938964844,55.400001525878906,10361211,55.400001525878906
2021-03-30,56.45000076293945,54.40999984741211,55.20000076293945,56.349998474121094,6933883,56.349998474121094
2021-03-31,56.189998626708984,54.15999984741211,56.099998474121094,54.599998474121094,4620196,54.599998474121094
2021-04-01,55.97999954223633,54.20000076293945,54.650001525878906,54.310001373291016,3190816,54.310001373291016
2021-04-02,55.880001068115234,54.0099983215332,54.29999923706055,55.11000061035156,4278719,55.11000061035156
2021-04-06,56.209999084472656,54.45000076293945,55.72999954223633,55.040000915527344,4522269,55.040000915527344
2021-04-07,55.040000915527344,53.029998779296875,54.810001373291016,54.08000183105469,3443845,54.08000183105469
2021-04-08,54.65999984741211,53.29999923706055,53.5099983215332,54.29999923706055,3505368,54.29999923706055
2021-04-09,58.7599983215332,55.900001525878906,56.099998474121094,56.41999816894531,15122011,56.41999816894531
2021-04-12,55.72999954223633,50.779998779296875,55.41999816894531,50.779998779296875,14060847,50.779998779296875
2021-04-13,52.130001068115234,48.880001068115234,50.0099983215332,51.0099983215332,9463780,51.0099983215332
2021-04-14,54.369998931884766,50.779998779296875,50.869998931884766,53.849998474121094,6965067,53.849998474121094
2021-04-15,53.810001373291016,51.59000015258789,53.810001373291016,52.2400016784668,4582752,52.2400016784668
2021-04-16,52.400001525878906,50.5,52.189998626708984,51.349998474121094,5262094,51.349998474121094
2021-04-19,52.88999938964844,50.70000076293945,50.93000030517578,52.15999984741211,5252189,52.15999984741211
2021-04-20,53.25,51.5099983215332,51.630001068115234,52.310001373291016,3617847,52.310001373291016
2021-04-21,52.79999923706055,51.29999923706055,52.22999954223633,51.5,3974467,51.5
2021-04-22,51.939998626708984,49.7599983215332,51.939998626708984,50.0,10704334,50.0
2021-04-23,50.72999954223633,49.119998931884766,50.38999938964844,49.619998931884766,6924085,49.619998931884766
2021-04-26,51.20000076293945,49.189998626708984,49.70000076293945,49.29999923706055,5811142,49.29999923706055
2021-04-27,50.45000076293945,49.04999923706055,49.29999923706055,49.380001068115234,4200295,49.380001068115234
2021-04-28,50.2599983215332,49.0,49.20000076293945,49.61000061035156,6312271,49.61000061035156
2021-04-29,50.560001373291016,49.61000061035156,49.630001068115234,49.81999969482422,5452545,49.81999969482422
2021-04-30,50.16999816894531,47.20000076293945,49.900001525878906,48.369998931884766,13231378,48.369998931884766
2021-05-06,49.29999923706055,47.86000061035156,48.220001220703125,48.400001525878906,7815859,48.400001525878906
2021-05-07,49.33000183105469,47.150001525878906,48.619998931884766,47.40999984741211,5474117,47.40999984741211
2021-05-10,47.86000061035156,45.83000183105469,47.86000061035156,46.459999084472656,5869642,46.459999084472656
2021-05-11,47.9900016784668,45.5099983215332,46.18000030517578,47.66999816894531,6880347,47.66999816894531
2021-05-12,47.790000915527344,46.36000061035156,47.65999984741211,47.13999938964844,3375312,47.13999938964844
2021-05-13,47.36000061035156,46.11000061035156,46.90999984741211,46.5,4001343,46.5
2021-05-14,49.43000030517578,46.310001373291016,46.43000030517578,49.27000045776367,8726204,49.27000045776367
2021-05-17,51.2599983215332,49.459999084472656,49.61000061035156,49.70000076293945,9529714,49.70000076293945
2021-05-18,51.29999923706055,48.599998474121094,49.5,50.36000061035156,5308022,50.36000061035156
2021-05-19,50.95000076293945,49.77000045776367,50.40999984741211,50.0,3292674,50.0
2021-05-20,51.29999923706055,49.5,49.869998931884766,50.90999984741211,5343110,50.90999984741211
2021-05-21,51.5,49.630001068115234,51.08000183105469,51.029998779296875,5146259,51.029998779296875
2021-05-24,52.36000061035156,50.2400016784668,51.349998474121094,52.2400016784668,7113793,52.2400016784668
2021-05-25,54.58000183105469,52.060001373291016,52.29999923706055,53.97999954223633,9887387,53.97999954223633
2021-05-26,55.0,52.619998931884766,54.119998931884766,52.900001525878906,7486246,52.900001525878906
2021-05-27,53.18000030517578,52.119998931884766,52.86000061035156,52.68000030517578,5825753,52.68000030517578
2021-05-28,53.720001220703125,52.209999084472656,52.66999816894531,53.2400016784668,6185169,53.2400016784668
2021-05-31,56.97999954223633,52.900001525878906,53.290000915527344,56.97999954223633,11217982,56.97999954223633
2021-06-01,57.40999984741211,55.86000061035156,56.93000030517578,56.45000076293945,9667613,56.45000076293945
2021-06-02,56.97999954223633,55.099998474121094,56.45000076293945,55.68000030517578,4633665,55.68000030517578
2021-06-03,55.68000030517578,54.130001068115234,55.68000030517578,54.15999984741211,4306215,54.15999984741211
2021-06-04,56.15999984741211,53.52000045776367,53.959999084472656,55.880001068115234,6328003,55.880001068115234
