,High,Low,Open,Close,Volume,Adj Close
2021-02-18,19.760000228881836,18.760000228881836,18.780000686645508,19.34000015258789,2381840.0,19.219375610351562
2021-02-19,19.6200008392334,18.8799991607666,19.270000457763672,19.5,2802238.0,19.37837791442871
2021-02-22,20.360000610351562,19.559999465942383,19.559999465942383,19.899999618530273,2622464.0,19.775882720947266
2021-02-23,20.06999969482422,19.270000457763672,20.06999969482422,19.350000381469727,2172931.0,19.229312896728516
2021-02-24,19.969999313354492,19.299999237060547,19.65999984741211,19.649999618530273,1949053.0,19.527442932128906
2021-02-25,19.8700008392334,19.079999923706055,19.690000534057617,19.18000030517578,2081259.0,19.060373306274414
2021-02-26,19.549999237060547,18.709999084472656,18.979999542236328,19.270000457763672,1739000.0,19.149812698364258
2021-03-01,19.989999771118164,18.969999313354492,19.270000457763672,19.989999771118164,5890741.0,19.86532211303711
2021-03-02,20.90999984741211,19.399999618530273,20.479999542236328,19.579999923706055,6190300.0,19.45787811279297
2021-03-03,19.860000610351562,19.25,19.59000015258789,19.420000076293945,2838253.0,19.298877716064453
2021-03-04,19.56999969482422,19.100000381469727,19.459999084472656,19.229999542236328,2848595.0,19.110061645507812
2021-03-05,19.670000076293945,19.100000381469727,19.200000762939453,19.520000457763672,2435659.0,19.39825439453125
2021-03-08,20.329999923706055,19.530000686645508,19.6200008392334,19.530000686645508,3589204.0,19.408191680908203
2021-03-09,19.510000228881836,17.649999618530273,19.510000228881836,18.43000030517578,3680703.0,18.315052032470703
2021-03-10,18.709999084472656,17.729999542236328,18.489999771118164,17.829999923706055,2428380.0,17.718793869018555
2021-03-11,18.200000762939453,17.559999465942383,18.1200008392334,18.049999237060547,2377761.0,17.937421798706055
2021-03-12,18.110000610351562,17.09000015258789,18.0,17.200000762939453,3719886.0,17.092723846435547
2021-03-15,17.389999389648438,16.790000915527344,17.299999237060547,17.010000228881836,3779431.0,16.903907775878906
2021-03-16,17.239999771118164,16.90999984741211,17.040000915527344,17.149999618530273,1701136.0,17.04303550720215
2021-03-17,17.350000381469727,16.90999984741211,17.239999771118164,17.299999237060547,1443644.0,17.19209861755371
