,High,Low,Open,Close,Volume,Adj Close
2021-02-18,14.100000381469727,13.5,13.8100004196167,14.100000381469727,10699218,14.100000381469727
2021-02-19,15.510000228881836,14.0,14.010000228881836,15.510000228881836,29701301,15.510000228881836
2021-02-22,16.8799991607666,15.760000228881836,16.200000762939453,16.110000610351562,49380076,16.110000610351562
2021-02-23,15.800000190734863,15.0600004196167,15.800000190734863,15.199999809265137,26374415,15.199999809265137
2021-02-24,15.470000267028809,14.829999923706055,15.1899995803833,15.329999923706055,17048010,15.329999923706055
2021-02-25,15.239999771118164,14.619999885559082,15.239999771118164,14.649999618530273,12711374,14.649999618530273
2021-02-26,14.819999694824219,14.199999809265137,14.510000228881836,14.699999809265137,9379998,14.699999809265137
2021-03-01,15.079999923706055,14.739999771118164,14.75,15.050000190734863,9095783,15.050000190734863
2021-03-02,15.0,14.369999885559082,14.699999809265137,14.539999961853027,9722225,14.539999961853027
2021-03-03,14.899999618530273,14.539999961853027,14.539999961853027,14.699999809265137,6971579,14.699999809265137
2021-03-04,14.729999542236328,14.079999923706055,14.649999618530273,14.109999656677246,8668450,14.109999656677246
2021-03-05,14.539999961853027,13.84000015258789,14.020000457763672,14.359999656677246,6964757,14.359999656677246
2021-03-08,14.649999618530273,14.050000190734863,14.4399995803833,14.0600004196167,6872811,14.0600004196167
2021-03-09,14.15999984741211,13.260000228881836,14.069999694824219,13.4399995803833,7758590,13.4399995803833
2021-03-10,13.600000381469727,12.970000267028809,13.470000267028809,13.079999923706055,8646813,13.079999923706055
2021-03-11,13.279999732971191,12.829999923706055,13.050000190734863,13.239999771118164,5513066,13.239999771118164
2021-03-12,13.489999771118164,13.079999923706055,13.210000038146973,13.350000381469727,4514458,13.350000381469727
2021-03-15,13.529999732971191,13.15999984741211,13.25,13.300000190734863,4476769,13.300000190734863
2021-03-16,13.680000305175781,13.329999923706055,13.329999923706055,13.59000015258789,5445344,13.59000015258789
2021-03-17,13.949999809265137,13.600000381469727,13.6899995803833,13.770000457763672,6152279,13.770000457763672
